occurrenceID,eventID,family,genus,specificEpithet,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,identifiedBy,identificationRemarks,datasetID,previousIdentifications,recordSouce,informationWithheld,verbatimHostPlant,floralHostNotes,measurementMethod,images,referenceID,sightingUrl,metadataUrl
145759,112948,Apidae,Bombus,pensylvanicus,American bumble bee,Dale's creek bank,38.063167,-100.02017,Kansas,United States,7/11/2023,19:18.5,25-50,Female,1,,Barbara Fox,junesoxBB,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,auricomus,Website,FALSE,"American germander, Teucrium canadense","As above, not observed here 1 year ago.  Growing at water's edge of Buckner Creek",Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b4131195-b84d-4c0d-963d-6d24234d7bb6.jpg, https://www.bumblebeewatch.org/media/bees/big/4977e4ac-0bbc-4476-9878-424146e3d10f.jpg, https://www.bumblebeewatch.org/media/bees/big/6242295d-836f-4619-b5a0-23038e24da72.jpg, https://www.bumblebeewatch.org/media/bees/big/c7afdebd-747e-4661-919f-a7d35755be15.jpg, https://www.bumblebeewatch.org/media/bees/big/7352bca2-c223-4a25-93fe-379dfdcd68ac.jpg",,https://www.bumblebeewatch.org/sightings/bee/145759/,https://www.bumblebeewatch.org/metadata/
145758,112948,Apidae,Bombus,pensylvanicus,American bumble bee,Dale's creek bank,38.063167,-100.02017,Kansas,United States,7/11/2023,19:18.5,25-50,Female,1,,Barbara Fox,junesoxBB,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,"American germander, Teucrium canadense","As above, not observed here 1 year ago.  Growing at water's edge of Buckner Creek",Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/f2e62eff-7d83-47f7-9c0b-22b2a13c5887.jpg, https://www.bumblebeewatch.org/media/bees/big/ccf1a28a-0e6f-4e80-b15d-000a02da2c36.jpg, https://www.bumblebeewatch.org/media/bees/big/4b3aeabb-b2fb-49e6-9950-5d47b45108be.jpg, https://www.bumblebeewatch.org/media/bees/big/fc5ba039-6835-4e8d-9985-b7e52c7c5dcf.jpg",,https://www.bumblebeewatch.org/sightings/bee/145758/,https://www.bumblebeewatch.org/metadata/
145757,112948,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Dale's creek bank,38.063167,-100.02017,Kansas,United States,7/11/2023,19:18.5,25-50,Female,1,,Barbara Fox,junesoxBB,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,pensylvanicus,Website,FALSE,"Buttonbush, Cephalanthus occidentalis",,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/81166e14-298b-4eee-a958-7cac92cd35cc.jpg, https://www.bumblebeewatch.org/media/bees/big/67510370-196f-4d2e-a087-e7f671665d63.jpg, https://www.bumblebeewatch.org/media/bees/big/d097f616-a71f-4ee9-af76-f4c0c6c71195.jpg, https://www.bumblebeewatch.org/media/bees/big/b121f0bf-7afd-4718-84f4-9c5ba5022fcc.jpg",,https://www.bumblebeewatch.org/sightings/bee/145757/,https://www.bumblebeewatch.org/metadata/
145755,112948,Apidae,Bombus,pensylvanicus,American bumble bee,Dale's creek bank,38.063167,-100.02017,Kansas,United States,7/11/2023,19:18.5,25-50,Female,1,,Barbara Fox,junesoxBB,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,"Buttonbush, Cephalanthus occidentalis",These shrubs along Buckner Creek were approximately 25% in full bloom.,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/705986fd-676f-4744-9147-7272bc41902c.jpg, https://www.bumblebeewatch.org/media/bees/big/ed018e99-5095-4572-82e5-4d65cbd5bf25.jpg, https://www.bumblebeewatch.org/media/bees/big/b12dcbb9-81fc-411a-a744-ee03ebcea8c0.jpg, https://www.bumblebeewatch.org/media/bees/big/be107a3b-cf8d-47e4-a346-ac20181948c9.jpg, https://www.bumblebeewatch.org/media/bees/big/89f837d8-15ef-4991-91ac-be418f387a8a.jpg",,https://www.bumblebeewatch.org/sightings/bee/145755/,https://www.bumblebeewatch.org/metadata/
145756,112948,Apidae,Bombus,auricomus,Black and gold bumble bee,Dale's creek bank,38.063167,-100.02017,Kansas,United States,7/11/2023,19:18.5,25-50,Female,1,,Barbara Fox,junesoxBB,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,"American Germander, Teucrium canadense",Not observed 1 year ago in same site however the spring there has been late.  Growing at water's edge of  Buckner Creek.,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9262d57d-f976-4ce3-98b0-8d0c46a32406.jpg, https://www.bumblebeewatch.org/media/bees/big/90eb0527-15cc-4a28-9f46-8e840c6890e7.jpg, https://www.bumblebeewatch.org/media/bees/big/0a88130f-426a-400d-a370-900f7a48ed87.jpg, https://www.bumblebeewatch.org/media/bees/big/9f83ba31-da24-4dbc-9ada-52226df2ad43.jpg, https://www.bumblebeewatch.org/media/bees/big/ddd12ee8-b669-4f1b-8c51-71ba7c7e873e.jpg",,https://www.bumblebeewatch.org/sightings/bee/145756/,https://www.bumblebeewatch.org/metadata/
160763,116477,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,Home 23a,38.54972,-95.183277,Kansas,United States,7/11/2023,00:25.8,50-100,Female,1,,MIchele Kessler,mkessler,Verified,10/13/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Hibiscus syriacus,Most abundant flowering plant in area surveyed,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/705e8250-f264-4bb8-af37-52e1a015304c.jpg, https://www.bumblebeewatch.org/media/bees/big/728839e7-2513-4cbe-944a-f1d0cb43afe3.jpg, https://www.bumblebeewatch.org/media/bees/big/d037fdec-a4a1-463a-82df-cb9d100a95f5.jpg",,https://www.bumblebeewatch.org/sightings/bee/160763/,https://www.bumblebeewatch.org/metadata/
160764,116477,Apidae,Bombus,pensylvanicus,American bumble bee,Home 23a,38.54972,-95.183277,Kansas,United States,7/11/2023,00:25.8,50-100,Female,1,,MIchele Kessler,mkessler,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Hibiscus syriacus,Most abundant flowering plant in area surveyed,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3c2af0c7-cc00-4a73-bcde-093717ff54bf.jpg, https://www.bumblebeewatch.org/media/bees/big/91a76f50-2f9d-4eac-be86-945eea02a2c5.jpg, https://www.bumblebeewatch.org/media/bees/big/63532a29-ddad-4c83-abd1-84abbf31b3c5.jpg",,https://www.bumblebeewatch.org/sightings/bee/160764/,https://www.bumblebeewatch.org/metadata/
160765,116477,Apidae,Bombus,pensylvanicus,American bumble bee,Home 23a,38.54972,-95.183277,Kansas,United States,7/11/2023,00:25.8,50-100,Female,1,,MIchele Kessler,mkessler,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Hibiscus syriacus,Most abundant flowering plant in area surveyed,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0752f932-f601-46f0-b2d0-f87604d1f217.jpg, https://www.bumblebeewatch.org/media/bees/big/beb4cd73-bf0d-46ef-8845-d55e29789f6b.jpg",,https://www.bumblebeewatch.org/sightings/bee/160765/,https://www.bumblebeewatch.org/metadata/
143608,112300,Apidae,Bombus,pensylvanicus,American bumble bee,US-Kansas-Riley County-Riley,39.2288727,-96.8571051,Kansas,United States,7/5/2023,10:05.3,25 - 50,Female,1,,Brian Monser,bdm5366,Verified,7/14/2023,klamke,KL,Bumble Bee Watch,,App,FALSE,Germander,,,https://www.bumblebeewatch.org/media/bees/big/628ae9b5-2558-41ed-9b02-e111eb5afdf6.jpg,,https://www.bumblebeewatch.org/sightings/bee/143608/,https://www.bumblebeewatch.org/metadata/
142870,112073,Apidae,Bombus,sp.,Bumble bee,Kansas City,39.101475,-94.816661,Kansas,United States,7/2/2023,52:59.6,25-50,Female,1,,Bryant Williams,Bryantw01,Verified,7/17/2023,klamke,KL,Bumble Bee Watch,,Website,FALSE,Butterfly Bush,,,"https://www.bumblebeewatch.org/media/bees/big/e29f1942-1daa-476c-8536-abfaf80b0513.jpg, https://www.bumblebeewatch.org/media/bees/big/571e7eba-b2b4-426e-9e28-a0fb63a50f90.jpg",,https://www.bumblebeewatch.org/sightings/bee/142870/,https://www.bumblebeewatch.org/metadata/
142101,111823,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Home,38.892209,-94.718199,Kansas,United States,6/29/2023,45:44.8,0-25,Not Determined,1,,Nancy Strange,ndstrange,Verified,7/14/2023,klamke,KL,Bumble Bee Watch,,Website,FALSE,Bee balm,,,"https://www.bumblebeewatch.org/media/bees/big/6d1a965c-9bee-47af-9491-c90f65d3fbfc.jpg, https://www.bumblebeewatch.org/media/bees/big/c5a930b1-eb08-48dd-8a60-d852ad561df0.jpg, https://www.bumblebeewatch.org/media/bees/big/11e5670c-23d5-483a-b42c-0be9913a4de1.jpg, https://www.bumblebeewatch.org/media/bees/big/63716fb4-b3b0-42b5-a815-23dd895ab9a2.jpg",,https://www.bumblebeewatch.org/sightings/bee/142101/,https://www.bumblebeewatch.org/metadata/
142222,111860,Apidae,Bombus,impatiens,Common eastern bumble bee,,38.9581553,-96.8535466,Kansas,United States,6/29/2023,08:25.6,50 - 100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Bumble Bee Watch,,App,FALSE,Nepeta cataria,,,"https://www.bumblebeewatch.org/media/bees/big/803d8249-5ecb-4df7-b324-2eebc895ce8f.jpg, https://www.bumblebeewatch.org/media/bees/big/5ae4e8c0-700d-42e6-83df-68c0a501e6f2.jpg, https://www.bumblebeewatch.org/media/bees/big/cbcddaac-d7c9-41e9-a960-9762a3deeba3.jpg",,https://www.bumblebeewatch.org/sightings/bee/142222/,https://www.bumblebeewatch.org/metadata/
141877,111771,Apidae,Bombus,fraternus,Southern plains bumble bee,,39.2361049,-96.8563431,Kansas,United States,6/28/2023,50:07.3,25 - 50,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Bumble Bee Watch,,App,FALSE,sullivant's milkweed ,,,"https://www.bumblebeewatch.org/media/bees/big/f28f8c79-e66f-41ec-a4ea-b47ea055bc70.jpg, https://www.bumblebeewatch.org/media/bees/big/b8cd2b32-28c0-4009-ba29-b071a21ab115.jpg",,https://www.bumblebeewatch.org/sightings/bee/141877/,https://www.bumblebeewatch.org/metadata/
141396,111626,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,Home,38.892209,-94.718199,Kansas,United States,6/26/2023,07:38.4,0-25,Female,1,,Nancy Strange,ndstrange,Verified,6/26/2023,klamke,KL,Bumble Bee Watch,,Website,FALSE,Bee Balm,,,"https://www.bumblebeewatch.org/media/bees/big/2c46d497-74c6-42cc-9df7-5529a2ecdc06.jpg, https://www.bumblebeewatch.org/media/bees/big/91f2eb50-4ca7-4fa5-893b-3924c058b741.jpg, https://www.bumblebeewatch.org/media/bees/big/45f7f48d-56e3-448e-97c4-d62a9843546d.jpg",,https://www.bumblebeewatch.org/sightings/bee/141396/,https://www.bumblebeewatch.org/metadata/
141340,111603,Apidae,Bombus,pensylvanicus,American bumble bee,MandM's,37.604512,-97.208422,Kansas,United States,6/24/2023,22:37.4,0-25,Female,1,,Barbara Fox,junesoxBB,Verified,6/26/2023,klamke,KL,Great Plains Bumble Bee Atlas,auricomus,Website,FALSE,Wild monarda,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0877e013-2c75-4913-a373-b550f85ac292.jpg, https://www.bumblebeewatch.org/media/bees/big/b4ed5246-4a43-4d84-85be-6f6ada160819.jpg, https://www.bumblebeewatch.org/media/bees/big/5ac51ae0-719d-4292-b7c5-ebd5a97e2859.jpg, https://www.bumblebeewatch.org/media/bees/big/1f35d235-cf08-457c-8c97-f4517794e27c.jpg, https://www.bumblebeewatch.org/media/bees/big/700ac466-42be-4a23-a982-cfdd1946d4e4.jpg",,https://www.bumblebeewatch.org/sightings/bee/141340/,https://www.bumblebeewatch.org/metadata/
141339,111603,Apidae,Bombus,pensylvanicus,American bumble bee,MandM's,37.604512,-97.208422,Kansas,United States,6/24/2023,22:37.4,0-25,Female,1,,Barbara Fox,junesoxBB,Verified,6/26/2023,klamke,KL,Great Plains Bumble Bee Atlas,auricomus,Website,FALSE,Wild Monarda,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0c25adce-398a-4e49-8dad-ed7d19c2533b.jpg, https://www.bumblebeewatch.org/media/bees/big/e4487fd3-bbd9-4b4b-af29-57c1feafe0b2.jpg, https://www.bumblebeewatch.org/media/bees/big/89fc531f-98e8-46f3-a537-83ed88119b4f.jpg, https://www.bumblebeewatch.org/media/bees/big/3b4dbb87-36d4-46c3-90ac-8d0124f73129.jpg, https://www.bumblebeewatch.org/media/bees/big/be3b32ba-fa37-4e32-abf2-0a9b516b5c04.jpg",,https://www.bumblebeewatch.org/sightings/bee/141339/,https://www.bumblebeewatch.org/metadata/
141704,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c6068324-8f91-49f9-9523-d95be61025e2.jpg, https://www.bumblebeewatch.org/media/bees/big/abee430d-4fc7-4add-975e-a8a37b29ded1.jpg",,https://www.bumblebeewatch.org/sightings/bee/141704/,https://www.bumblebeewatch.org/metadata/
141740,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c1cfa9ab-8d6f-4e5f-8e2a-93c5b212ad5a.jpg, https://www.bumblebeewatch.org/media/bees/big/a140cee0-df18-492f-85e6-ce734e1d0d1f.jpg",,https://www.bumblebeewatch.org/sightings/bee/141740/,https://www.bumblebeewatch.org/metadata/
141739,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0e932bb7-78f8-4133-b779-3ae93ac0f263.jpg, https://www.bumblebeewatch.org/media/bees/big/70b39094-cab7-4232-8b0c-77dca60fadc9.jpg, https://www.bumblebeewatch.org/media/bees/big/94876e4c-933b-4b56-9c20-31b2295bf3c0.jpg",,https://www.bumblebeewatch.org/sightings/bee/141739/,https://www.bumblebeewatch.org/metadata/
141738,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0bdd235f-8200-4234-8616-43e285d5a62c.jpg, https://www.bumblebeewatch.org/media/bees/big/cca7ca14-d645-4dfb-b3a5-9fb4a242eb73.jpg, https://www.bumblebeewatch.org/media/bees/big/da97af72-539a-4cf8-8117-edfe1c273a3c.jpg",,https://www.bumblebeewatch.org/sightings/bee/141738/,https://www.bumblebeewatch.org/metadata/
141737,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/18e2def7-d3a1-4868-b456-06af22baaa11.jpg, https://www.bumblebeewatch.org/media/bees/big/bf207ca2-2c92-40c5-815b-dd327faa1e6d.jpg",,https://www.bumblebeewatch.org/sightings/bee/141737/,https://www.bumblebeewatch.org/metadata/
141736,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8d5da0d5-05a8-489a-89ff-40d306198faf.jpg, https://www.bumblebeewatch.org/media/bees/big/5c324d84-83cb-49b4-80e4-9345358bb89c.jpg",,https://www.bumblebeewatch.org/sightings/bee/141736/,https://www.bumblebeewatch.org/metadata/
141735,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/9323c059-9f23-4b5b-adb5-ebf64b643803.jpg,,https://www.bumblebeewatch.org/sightings/bee/141735/,https://www.bumblebeewatch.org/metadata/
141734,111640,Apidae,Bombus,pensylvanicus,American bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/cf884736-49ba-4efd-ab13-c6f60ee089db.jpg, https://www.bumblebeewatch.org/media/bees/big/16bebf79-9ccb-4712-a22b-3bf9fe4b5b80.jpg",,https://www.bumblebeewatch.org/sightings/bee/141734/,https://www.bumblebeewatch.org/metadata/
141733,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/617f1e0d-becb-46c4-ab51-31e52e77974b.jpg, https://www.bumblebeewatch.org/media/bees/big/9c851563-63ed-4faf-9f3e-4a99a2296035.jpg",,https://www.bumblebeewatch.org/sightings/bee/141733/,https://www.bumblebeewatch.org/metadata/
141732,111640,Apidae,Bombus,pensylvanicus,American bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/f07923ff-4f38-4c53-96e6-6bccba4ca0b0.jpg, https://www.bumblebeewatch.org/media/bees/big/8c629792-226f-444c-84c5-060a33b26fa6.jpg, https://www.bumblebeewatch.org/media/bees/big/e62d5c8a-213e-4d5a-82ae-7b3b31454972.jpg",,https://www.bumblebeewatch.org/sightings/bee/141732/,https://www.bumblebeewatch.org/metadata/
141723,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b044f3ff-7857-4ee1-b463-6171e3abe8ce.jpg, https://www.bumblebeewatch.org/media/bees/big/2883e940-bd9d-46cc-8998-f1a253aa76ee.jpg",,https://www.bumblebeewatch.org/sightings/bee/141723/,https://www.bumblebeewatch.org/metadata/
141722,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/7d671824-fd38-4401-91d5-893d7367b38e.jpg, https://www.bumblebeewatch.org/media/bees/big/2a9a11dc-64a4-4f10-9179-fede7f224653.jpg",,https://www.bumblebeewatch.org/sightings/bee/141722/,https://www.bumblebeewatch.org/metadata/
141721,111640,Apidae,Bombus,griseocollis,Brown-belted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/1088c0b8-19ee-4a22-ab84-87ebbd3eb08f.jpg,,https://www.bumblebeewatch.org/sightings/bee/141721/,https://www.bumblebeewatch.org/metadata/
141720,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Tentative,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3dd926c0-b21f-41e6-9715-f85b80045ceb.jpg, https://www.bumblebeewatch.org/media/bees/big/8b9cde61-bfc4-4b6f-aa1f-7acb737a0509.jpg, https://www.bumblebeewatch.org/media/bees/big/4a27c8b1-5540-4033-ac3e-b664004c802c.jpg, https://www.bumblebeewatch.org/media/bees/big/d7b228cf-8912-4b73-9403-1c50b8a4b0ff.jpg, https://www.bumblebeewatch.org/media/bees/big/cca9fa6d-d7ca-4848-8277-a9d90040996e.jpg",,https://www.bumblebeewatch.org/sightings/bee/141720/,https://www.bumblebeewatch.org/metadata/
141719,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9271f0cc-c295-4052-b037-aa79ca402107.jpg, https://www.bumblebeewatch.org/media/bees/big/b347c398-cafa-4303-978e-858e7b2d1cd7.jpg",,https://www.bumblebeewatch.org/sightings/bee/141719/,https://www.bumblebeewatch.org/metadata/
141718,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b7cf3996-54e9-4e77-be3e-14cc0904200c.jpg, https://www.bumblebeewatch.org/media/bees/big/ee67993d-9fb6-49ce-92df-9167d252e540.jpg",,https://www.bumblebeewatch.org/sightings/bee/141718/,https://www.bumblebeewatch.org/metadata/
141717,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/2de4499b-c5c5-47d3-8d84-0256c9070f0a.jpg, https://www.bumblebeewatch.org/media/bees/big/6a5d031a-8300-42ba-86be-bbfe9d243ed9.jpg",,https://www.bumblebeewatch.org/sightings/bee/141717/,https://www.bumblebeewatch.org/metadata/
141716,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/2833ccc5-0bcf-4cc8-941a-443d5b33ddf7.jpg,,https://www.bumblebeewatch.org/sightings/bee/141716/,https://www.bumblebeewatch.org/metadata/
141715,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/24/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/4d652a26-31eb-4343-bdb3-5842508b4bee.jpg, https://www.bumblebeewatch.org/media/bees/big/2a6eb81c-4377-41da-b535-5aa0bbe4a3b6.jpg",,https://www.bumblebeewatch.org/sightings/bee/141715/,https://www.bumblebeewatch.org/metadata/
141711,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/f1a76eb6-58ca-4848-a228-4fb5e9a9c864.jpg, https://www.bumblebeewatch.org/media/bees/big/43f71944-2dc5-49f0-b444-a9f314933f97.jpg",,https://www.bumblebeewatch.org/sightings/bee/141711/,https://www.bumblebeewatch.org/metadata/
141710,111640,Apidae,Bombus,griseocollis,Brown-belted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/1032b386-457d-4f29-8a1b-5d45d5d08e6b.jpg, https://www.bumblebeewatch.org/media/bees/big/b4bbf6a9-924e-48e8-83bf-6282a854ca2e.jpg",,https://www.bumblebeewatch.org/sightings/bee/141710/,https://www.bumblebeewatch.org/metadata/
141709,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/56615def-e42c-43bc-9d90-d3291829e084.jpg, https://www.bumblebeewatch.org/media/bees/big/27d1f541-9d75-4fb9-9c46-bce59794d18a.jpg",,https://www.bumblebeewatch.org/sightings/bee/141709/,https://www.bumblebeewatch.org/metadata/
