"","X","Y","pa","grass.perc","dev.perc","wet.perc","wood.perc","ag.perc","precip","tmax","tmin","tmean"
"220",-99.3297674109629,38.5043294407648,0,0.148936170212766,0.0459918332258758,0.00114621391217136,7.16383695107099e-05,0.62769539365284,361.241625250915,20.2751099949481,4.13063504586627,12.2028367670903
"221",-101.880243170406,37.6103393250376,0,0.00333647639080293,0.0174802350039893,0,0.00152317400449699,0.762239791107565,289.459798097953,21.3599260113928,3.45814439825642,12.4090179077356
"222",-100.510830572906,38.8908266466586,0,0.583475783475783,0.0217236467236467,7.12250712250712e-05,0.000213675213675214,0.280270655270655,319.995604543879,20.1066514403967,3.13897274356054,11.6227914769744
"223",-94.9429702115962,38.0112376689499,0,0.380478662053057,0.0421712802768166,0.00540657439446367,0.464388696655133,0.107122260668973,957.73024214995,19.5416014442755,6.38447077800315,12.9629907210241
"224",-95.7876363924197,37.0133213586814,0,NA,0.0263734658094681,0.00482174167153711,0.190897136177674,0.0536966686148451,740.776573522466,21.1290414287137,7.32216525292916,14.2255317410647
"225",-95.9915709417631,39.7517211365937,0,0.203394605253891,0.0489471089513346,0.00359180223959434,0.0660609902105782,0.67638566096204,744.276789870688,17.9903112140076,4.30389760466592,11.1470365593515
"226",-97.3007175757182,38.4278333925743,0,0.500358989086732,0.0410683515221137,0.00416427340608845,0.0342475588742102,0.420089029293509,718.865951276667,19.9474454748507,5.68620234956442,12.8167554507466
"227",-101.127263879537,37.1125952920354,0,0.0214582877162251,0.0332822421721042,0.000364936865922195,0.0813079337274652,0.784103350120429,274.547230548753,21.9556129954107,4.25908634353146,13.1073076312404
"228",-97.7325108004943,38.5786668605162,0,0.509200257750412,0.0311448414118995,0.00443903486790291,0.0269921958903129,0.427865683396578,666.846587023254,20.3000735418685,5.49369787730755,12.8968494970627
"229",-98.0332563245008,38.6142780805053,0,0.681024613623354,0.022180881511162,0.0343445907269605,0.0854321694333143,0.162707498568975,629.615561608671,20.0962457939352,5.15114301719282,12.6236501002981
"230",-98.9310350967628,38.1131147508666,0,0.0636520737327189,0.0434187788018433,0.00259216589861751,0.000360023041474654,0.861175115207373,468.591335430297,20.8271773751362,5.22737102974118,13.0272546695316
"231",-97.6716812273775,39.867009662131,0,0.180265654648956,0.0427999156651908,0.00386534542132265,0.014336917562724,0.758521329678825,645.145414047949,18.4092596371767,3.76053717478421,11.0848295169636
"232",-100.716395550421,39.735989899366,0,0.550475519549137,0.0303628038041564,0.0323353293413174,0.000774920746741811,0.277914758717858,278.813523533698,20.0807035850788,2.25511037129641,11.1678871948159
"233",-96.3083321921422,39.6164323280904,0,0.344010159446875,0.0329476506279103,0.00917172287286581,0.167560321715818,0.446098490193312,734.286461136934,17.9874383479267,4.30910326078656,11.1482427559427
"234",-96.6611802685507,38.3149650195028,0,0.89391979301423,0.00747448612907863,0.0108523788989507,0.057064826793158,0.0302572948109817,851.178567154537,19.3717886143084,5.87755531537285,12.6246445974529
"235",-98.2989013179956,39.7327363955197,0,0.455442057062346,0.0342374075378654,0.00211342021838676,0.0766467065868263,0.428812962310673,586.973157518973,18.89105056982,3.89220499866701,11.3915631429039
"236",-98.252932284398,38.697286466259,0,0.729052075148225,0.0390027859132795,0.0163583113079506,0.0750767911993714,0.114793913850989,644.764063585097,20.475758510782,4.94068693354086,12.7081781580539
"237",-98.1885600666188,37.3695649843491,0,0.468170243724991,0.059585303746817,0.00385594761731539,0.00829392506365951,0.459876318661331,544.237362755452,21.2224483141458,5.99938557445405,13.6108747309304
"238",-95.3094343502708,39.6484551483978,0,0.184247637850797,0.0397687209138344,0.0053589056550557,0.0782682273304188,0.692144972500353,784.037983272279,17.8609076724108,4.45676714934793,11.1587875208421
"239",-101.246340307071,37.3072274277119,0,0.00487840396097277,0.0582495995340032,0,0.00844619193243046,0.837337993301296,241.362775355159,21.4732508831263,3.93331710741617,12.703236222872
