ID,Source,Institution/Project,ScientificName,YearObserved,DateObserved,Latitude,Longitude,Country,StateProvince,SpecimenType,Status
658232618,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22813,37.01389,-98.79401,US,Kansas,PRESERVED_SPECIMEN,
658229518,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1981,29730,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658228687,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18805,36.95132,-94.73528,US,Kansas,PRESERVED_SPECIMEN,
658221618,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18805,36.95132,-94.73528,US,Kansas,PRESERVED_SPECIMEN,
658218074,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29128,39.01256,-95.28763,US,Kansas,PRESERVED_SPECIMEN,
658217351,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22814,37.16233,-97.60667,US,Kansas,PRESERVED_SPECIMEN,
658211830,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1903,1248,37.038,-99.983,US,Kansas,PRESERVED_SPECIMEN,
658210108,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1910,3654,38.915955,-101.763389,US,Kansas,PRESERVED_SPECIMEN,
658208817,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18750,38.80917,-95.19222,US,Kansas,PRESERVED_SPECIMEN,
658207444,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22778,37.45385,-98.68194,US,Kansas,PRESERVED_SPECIMEN,
658202568,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25442,39.02278,-95.16921,US,Kansas,PRESERVED_SPECIMEN,
658201770,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18848,38.49722,-94.95028,US,Kansas,PRESERVED_SPECIMEN,
658201351,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1924,8957,39.56306,-95.12139,US,Kansas,PRESERVED_SPECIMEN,
658200199,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1984,30928,38.97167,-95.18,US,Kansas,PRESERVED_SPECIMEN,
658199745,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658196734,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,19956,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658194719,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1924,8957,39.56306,-95.12139,US,Kansas,PRESERVED_SPECIMEN,
658190452,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18458,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
658185846,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1910,3654,38.915955,-101.763389,US,Kansas,PRESERVED_SPECIMEN,
658185399,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1995,34851,37.97722,-100.8628,US,Kansas,PRESERVED_SPECIMEN,
658181564,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1996,35271,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658180218,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1977,28371,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658176321,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31625,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
658175524,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18744,38.28056,-95.24167,US,Kansas,PRESERVED_SPECIMEN,
658175059,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19236,38.59815,-100.9067,US,Kansas,PRESERVED_SPECIMEN,
658174547,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19149,37.98056,-101.5688,US,Kansas,PRESERVED_SPECIMEN,
658172298,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18873,38.06083,-97.92944,US,Kansas,PRESERVED_SPECIMEN,
658169719,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20727,39.041301,-95.196009,US,Kansas,PRESERVED_SPECIMEN,
658169419,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658167773,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31625,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
658166760,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658166636,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658161929,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1924,8962,39.56306,-95.12139,US,Kansas,PRESERVED_SPECIMEN,
658159848,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658157376,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1994,34485,39.083333,-96.583333,US,Kansas,PRESERVED_SPECIMEN,
658152797,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20718,39.04444,-95.31998,US,Kansas,PRESERVED_SPECIMEN,
658151945,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25461,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
658150816,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1910,3654,38.915955,-101.763389,US,Kansas,PRESERVED_SPECIMEN,
658150658,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19234,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
658145485,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1994,34496,39.083333,-96.583333,US,Kansas,PRESERVED_SPECIMEN,
658145402,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22813,37.01389,-98.79401,US,Kansas,PRESERVED_SPECIMEN,
658145179,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658143234,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658142521,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1994,34485,39.083333,-96.583333,US,Kansas,PRESERVED_SPECIMEN,
658141125,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18424,39.01722,-95.29222,US,Kansas,PRESERVED_SPECIMEN,
658140722,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658140394,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25467,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
658134048,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1980,29473,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
658133234,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
658130477,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18434,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
658129708,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,19851,38.91722,-97.21361,US,Kansas,PRESERVED_SPECIMEN,
658128631,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25435,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
658126221,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657852680,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25425,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657851733,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22813,37.45385,-98.68194,US,Kansas,PRESERVED_SPECIMEN,
657847462,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29106,38.82856,-95.05129,US,Kansas,PRESERVED_SPECIMEN,
657845674,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1923,8581,38.1489,-97.84561,US,Kansas,PRESERVED_SPECIMEN,
657845069,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25411,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657844495,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1910,3654,38.915955,-101.763389,US,Kansas,PRESERVED_SPECIMEN,
657842737,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657841814,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31625,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
657839741,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1983,30574,39.01256,-95.28763,US,Kansas,PRESERVED_SPECIMEN,
657836686,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657831560,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25467,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657826797,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1960,22049,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657826299,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18495,38.61556,-95.2675,US,Kansas,PRESERVED_SPECIMEN,
657826255,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1968,24956,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657821894,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18431,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
657816757,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18424,39.01722,-95.29222,US,Kansas,PRESERVED_SPECIMEN,
657813012,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1964,23535,38.8633,-95.2689,US,Kansas,PRESERVED_SPECIMEN,
657810765,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1974,27276,39.04,-95.32,US,Kansas,PRESERVED_SPECIMEN,
657808714,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29100,39.033,-95.31396,US,Kansas,PRESERVED_SPECIMEN,
657808312,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1966,24330,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657806688,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18874,37.86528,-100.5461,US,Kansas,PRESERVED_SPECIMEN,
657806430,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1915,5480,37.169801,-94.846382,US,Kansas,PRESERVED_SPECIMEN,
657798903,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18842,37.8397,-94.708,US,Kansas,PRESERVED_SPECIMEN,
657796152,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25433,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657795902,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,20002,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657795883,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1955,20340,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657794161,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1981,29730,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657793494,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1924,8957,39.56306,-95.12139,US,Kansas,PRESERVED_SPECIMEN,
657790804,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1962,22814,37.16233,-97.60667,US,Kansas,PRESERVED_SPECIMEN,
657790500,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1958,21373,39.041301,-95.196009,US,Kansas,PRESERVED_SPECIMEN,
657788647,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657787340,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20718,39.04444,-95.31998,US,Kansas,PRESERVED_SPECIMEN,
657787280,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657779444,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1915,5480,37.169801,-94.846382,US,Kansas,PRESERVED_SPECIMEN,
657776874,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18530,38.97167,-95.32797,US,Kansas,PRESERVED_SPECIMEN,
657776626,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657775403,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657770059,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19229,38.97917,-94.96833,US,Kansas,PRESERVED_SPECIMEN,
657767756,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1915,5480,38.889846,-94.831745,US,Kansas,PRESERVED_SPECIMEN,
657763705,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20614,39.528625,-95.517105,US,Kansas,PRESERVED_SPECIMEN,
657762433,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1985,31262,37.05,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
657760386,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657759249,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1966,24388,39.2757,-96.64405,US,Kansas,PRESERVED_SPECIMEN,
657756837,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18812,39.43806,-99.26472,US,Kansas,PRESERVED_SPECIMEN,
657754838,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18393,38.79876,-95.09833,US,Kansas,PRESERVED_SPECIMEN,
657752483,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1955,20291,37.69222,-97.33722,US,Kansas,PRESERVED_SPECIMEN,
657750999,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31625,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
657749531,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,19981,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657739234,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18867,37.79889,-96.44611,US,Kansas,PRESERVED_SPECIMEN,
657738943,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29113,39.033,-95.31396,US,Kansas,PRESERVED_SPECIMEN,
657737057,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18490,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657735685,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657735191,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20727,39.041301,-95.196009,US,Kansas,PRESERVED_SPECIMEN,
657733744,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29113,38.98613,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657732993,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1977,28371,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657732631,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18874,37.93385,-100.8628,US,Kansas,PRESERVED_SPECIMEN,
657730789,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1977,28371,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657728812,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1903,1248,37.038,-99.983,US,Kansas,PRESERVED_SPECIMEN,
657727321,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18877,37.36112,-95.45694,US,Kansas,PRESERVED_SPECIMEN,
657722487,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657715045,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657710109,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657709801,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1956,20718,39.04444,-95.31998,US,Kansas,PRESERVED_SPECIMEN,
657708912,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657703978,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,20007,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657699696,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1903,1248,37.038,-99.983,US,Kansas,PRESERVED_SPECIMEN,
657697517,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18834,38.06083,-97.92944,US,Kansas,PRESERVED_SPECIMEN,
657695453,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1985,31261,38.22,-94.71111,US,Kansas,PRESERVED_SPECIMEN,
657691476,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1966,24221,38.22823,-98.50356,US,Kansas,PRESERVED_SPECIMEN,
657691412,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657689349,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31682,39.03,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657686966,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1912,4612,39.34971,-99.88343,US,Kansas,PRESERVED_SPECIMEN,
657676705,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18876,37.28111,-98.67085,US,Kansas,PRESERVED_SPECIMEN,
657676158,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18431,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
657674324,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657672418,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1969,25433,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657666603,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657665689,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657662318,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657661305,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,19958,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657660891,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18840,38.43972,-100.915,US,Kansas,PRESERVED_SPECIMEN,
657657670,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657645645,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19214,38.97917,-94.96833,US,Kansas,PRESERVED_SPECIMEN,
657645424,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657639942,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1986,31625,38.18056,-99.09833,US,Kansas,PRESERVED_SPECIMEN,
657634436,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1910,3654,39.784804,-100.459965,US,Kansas,PRESERVED_SPECIMEN,
657632565,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1983,30459,38.80917,-95.19222,US,Kansas,PRESERVED_SPECIMEN,
657627711,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18431,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
657625731,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19233,38.17712,-98.5687,US,Kansas,PRESERVED_SPECIMEN,
657624337,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1951,18856,37.28556,-100.3397,US,Kansas,PRESERVED_SPECIMEN,
657616305,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1915,5480,38.889846,-94.831745,US,Kansas,PRESERVED_SPECIMEN,
657612045,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1903,1248,37.038,-99.983,US,Kansas,PRESERVED_SPECIMEN,
657609616,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1950,18431,38.87917,-99.32639,US,Kansas,PRESERVED_SPECIMEN,
657607806,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1916,5845,37.559419,-98.133508,US,Kansas,PRESERVED_SPECIMEN,
657605970,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1983,30574,39.0295,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657604960,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1987,32020,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
657599598,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1954,19978,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657594141,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1979,29100,39.033,-95.31396,US,Kansas,PRESERVED_SPECIMEN,
657592732,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1915,5480,38.889846,-94.831745,US,Kansas,PRESERVED_SPECIMEN,
657592392,gbif_bpen_na,KU,"Bombus pensylvanicus (De Geer, 1773)",1952,19156,37.16233,-97.60667,US,Kansas,PRESERVED_SPECIMEN,
4424446258,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45204.49861,37.739467,-97.265217,US,Kansas,HUMAN_OBSERVATION,
4420788101,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45196.63965,38.403876,-96.230902,US,Kansas,HUMAN_OBSERVATION,
4416791973,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45188.51458,37.74185,-97.264533,US,Kansas,HUMAN_OBSERVATION,
4414177373,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45177.43257,38.710013,-94.966172,US,Kansas,HUMAN_OBSERVATION,
4413894867,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45176.73164,38.810782,-97.586942,US,Kansas,HUMAN_OBSERVATION,
4413875781,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45179.57948,38.810855,-97.587087,US,Kansas,HUMAN_OBSERVATION,
4413384135,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45181.36667,38.498661,-95.857834,US,Kansas,HUMAN_OBSERVATION,
4407378298,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45169.7924,38.878863,-94.853613,US,Kansas,HUMAN_OBSERVATION,
4407088689,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45168.44249,38.872906,-99.342326,US,Kansas,HUMAN_OBSERVATION,
4405198602,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45145.36836,38.898895,-99.315544,US,Kansas,HUMAN_OBSERVATION,
4405132899,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45066,37.28349,-97.385684,US,Kansas,HUMAN_OBSERVATION,
4405026444,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45139.66458,38.088779,-97.876922,US,Kansas,HUMAN_OBSERVATION,
4171958937,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45139.34097,38.890731,-99.302501,US,Kansas,HUMAN_OBSERVATION,
4171646255,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45139.33194,38.889944,-99.302157,US,Kansas,HUMAN_OBSERVATION,
4171266229,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45132.63095,38.971645,-95.23525,US,Kansas,HUMAN_OBSERVATION,
4165632386,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2021,44461.75656,39.043743,-95.708183,US,Kansas,HUMAN_OBSERVATION,
4165442318,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2019,43736.61464,39.043706,-95.708193,US,Kansas,HUMAN_OBSERVATION,
4162258580,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45081.44532,38.898247,-94.888,US,Kansas,HUMAN_OBSERVATION,
4162217432,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45109.53775,38.810728,-97.587193,US,Kansas,HUMAN_OBSERVATION,
4153593775,gbif_bpen_na,iNaturalist,"Bombus pensylvanicus (De Geer, 1773)",2023,45104.84925,39.858246,-98.812035,US,Kansas,HUMAN_OBSERVATION,
